trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1030454932128309,07:47:00,07:47:00,8290121,1,,
1030454932128309,07:50:00,07:50:00,8290123,2,,
1030454932128309,07:51:00,07:51:00,8290125,3,,
1030454932128309,07:53:00,07:53:00,8290127,4,,
1030454932128309,07:54:00,07:54:00,8290129,5,,
1030454932128309,07:56:00,07:56:00,8290131,6,,
1030454932128309,07:57:00,07:57:00,8290133,7,,
1030454932128309,07:59:00,07:59:00,8290134,8,,
1030454932128309,08:02:00,08:02:00,8290136,9,,
1030454932128309,08:05:00,08:05:00,8290138,10,,
1030454932128309,08:08:00,08:08:00,8290140,11,,
1030454932128309,08:09:00,08:09:00,8290142,12,,
1030454932128309,08:10:00,08:10:00,8290144,13,,
1030454932128309,08:11:00,08:11:00,8290146,14,,
1030454932128309,08:12:00,08:12:00,8290148,15,,
1030454932128309,08:14:00,08:14:00,8290150,16,,
1030454932128309,08:15:00,08:15:00,8290152,17,,
1030454932128309,08:17:00,08:17:00,8290154,18,,
1030454932128309,08:18:00,08:18:00,8290156,19,,
1030454932128309,08:20:00,08:20:00,8290158,20,,
1030454932128309,08:21:00,08:21:00,8290160,21,,
1030454932128309,08:23:00,08:23:00,8290162,22,,
1030454932128309,08:25:00,08:25:00,8290164,23,,
1030454932128309,08:27:00,08:27:00,8290166,24,,
1030454932128309,08:29:00,08:29:00,8290168,25,,
1030454932128309,08:31:00,08:31:00,8290170,26,,
1030454932128309,08:33:00,08:33:00,8290172,27,,
1030454932128309,08:35:00,08:35:00,8290174,28,,
1030454942128309,08:53:00,08:53:00,8290121,1,,
1030454942128309,08:56:00,08:56:00,8290123,2,,
1030454942128309,08:57:00,08:57:00,8290125,3,,
1030454942128309,08:58:00,08:58:00,8290127,4,,
1030454942128309,08:59:00,08:59:00,8290129,5,,
1030454942128309,09:00:00,09:00:00,8290131,6,,
1030454942128309,09:01:00,09:01:00,8290133,7,,
1030454942128309,09:02:00,09:02:00,8290134,8,,
1030454942128309,09:03:00,09:03:00,8290136,9,,
1030454942128309,09:06:00,09:06:00,8290138,10,,
1030454942128309,09:09:00,09:09:00,8290140,11,,
1030454942128309,09:10:00,09:10:00,8290142,12,,
1030454942128309,09:11:00,09:11:00,8290144,13,,
1030454942128309,09:12:00,09:12:00,8290146,14,,
1030454942128309,09:13:00,09:13:00,8290148,15,,
1030454942128309,09:14:00,09:14:00,8290150,16,,
1030454942128309,09:15:00,09:15:00,8290152,17,,
1030454942128309,09:16:00,09:16:00,8290154,18,,
1030454942128309,09:17:00,09:17:00,8290156,19,,
1030454942128309,09:18:00,09:18:00,8290158,20,,
1030454942128309,09:19:00,09:19:00,8290160,21,,
1030454942128309,09:20:00,09:20:00,8290162,22,,
1030454942128309,09:22:00,09:22:00,8290164,23,,
1030454942128309,09:23:00,09:23:00,8290166,24,,
1030454942128309,09:24:00,09:24:00,8290168,25,,
1030454942128309,09:26:00,09:26:00,8290170,26,,
1030454942128309,09:28:00,09:28:00,8290172,27,,
1030454942128309,09:30:00,09:30:00,8290174,28,,
1030454952128309,07:47:00,07:47:00,8290121,1,,
1030454952128309,07:50:00,07:50:00,8290123,2,,
1030454952128309,07:51:00,07:51:00,8290125,3,,
1030454952128309,07:53:00,07:53:00,8290127,4,,
1030454952128309,07:54:00,07:54:00,8290129,5,,
1030454952128309,07:56:00,07:56:00,8290131,6,,
1030454952128309,07:57:00,07:57:00,8290133,7,,
1030454952128309,07:59:00,07:59:00,8290134,8,,
1030454952128309,08:02:00,08:02:00,8290136,9,,
1030454952128309,08:05:00,08:05:00,8290138,10,,
1030454952128309,08:08:00,08:08:00,8290140,11,,
1030454952128309,08:09:00,08:09:00,8290142,12,,
1030454952128309,08:10:00,08:10:00,8290144,13,,
1030454952128309,08:11:00,08:11:00,8290146,14,,
1030454952128309,08:12:00,08:12:00,8290148,15,,
1030454952128309,08:14:00,08:14:00,8290150,16,,
1030454952128309,08:15:00,08:15:00,8290152,17,,
1030454952128309,08:17:00,08:17:00,8290154,18,,
1030454952128309,08:18:00,08:18:00,8290156,19,,
1030454952128309,08:20:00,08:20:00,8290158,20,,
1030454952128309,08:21:00,08:21:00,8290160,21,,
1030454952128309,08:23:00,08:23:00,8290162,22,,
1030454952128309,08:25:00,08:25:00,8290164,23,,
1030454952128309,08:27:00,08:27:00,8290166,24,,
1030454952128309,08:29:00,08:29:00,8290168,25,,
1030454952128309,08:31:00,08:31:00,8290170,26,,
1030454952128309,08:33:00,08:33:00,8290172,27,,
1030454952128309,08:35:00,08:35:00,8290174,28,,
1030454962128309,07:41:00,07:41:00,8290121,1,,
1030454962128309,07:44:00,07:44:00,8290123,2,,
1030454962128309,07:45:00,07:45:00,8290125,3,,
1030454962128309,07:46:00,07:46:00,8290127,4,,
1030454962128309,07:47:00,07:47:00,8290129,5,,
1030454962128309,07:48:00,07:48:00,8290131,6,,
1030454962128309,07:49:00,07:49:00,8290133,7,,
1030454962128309,07:51:00,07:51:00,8290134,8,,
1030454962128309,07:54:00,07:54:00,8290136,9,,
1030454962128309,07:57:00,07:57:00,8290138,10,,
1030454962128309,08:00:00,08:00:00,8290140,11,,
1030454962128309,08:01:00,08:01:00,8290142,12,,
1030454962128309,08:02:00,08:02:00,8290144,13,,
1030454962128309,08:03:00,08:03:00,8290146,14,,
1030454962128309,08:05:00,08:05:00,8290148,15,,
1030454962128309,08:07:00,08:07:00,8290150,16,,
1030454962128309,08:08:00,08:08:00,8290152,17,,
1030454962128309,08:10:00,08:10:00,8290154,18,,
1030454962128309,08:11:00,08:11:00,8290156,19,,
1030454962128309,08:13:00,08:13:00,8290158,20,,
1030454962128309,08:14:00,08:14:00,8290160,21,,
1030454962128309,08:16:00,08:16:00,8290162,22,,
1030454962128309,08:19:00,08:19:00,8290164,23,,
1030454962128309,08:20:00,08:20:00,8290166,24,,
1030454962128309,08:22:00,08:22:00,8290168,25,,
1030454962128309,08:24:00,08:24:00,8290170,26,,
1030454962128309,08:26:00,08:26:00,8290172,27,,
1030454962128309,08:28:00,08:28:00,8290174,28,,
1031082242128309,09:35:00,09:35:00,8290121,1,,
1031082242128309,09:38:00,09:38:00,8290123,2,,
1031082242128309,09:39:00,09:39:00,8290125,3,,
1031082242128309,09:40:00,09:40:00,8290127,4,,
1031082242128309,09:41:00,09:41:00,8290129,5,,
1031082242128309,09:41:00,09:41:00,8290131,6,,
1031082242128309,09:42:00,09:42:00,8290133,7,,
1031082242128309,09:43:00,09:43:00,8290134,8,,
1031082242128309,09:45:00,09:45:00,8290136,9,,
1031082242128309,09:47:00,09:47:00,8290138,10,,
1031082242128309,09:50:00,09:50:00,8290140,11,,
1031082242128309,09:52:00,09:52:00,8290142,12,,
1031082242128309,09:54:00,09:54:00,8290144,13,,
1031082242128309,09:54:00,09:54:00,8290146,14,,
1031082242128309,09:55:00,09:55:00,8290148,15,,
1031082242128309,09:55:00,09:55:00,8290150,16,,
1031082242128309,09:57:00,09:57:00,8290152,17,,
1031082242128309,09:58:00,09:58:00,8290154,18,,
1031082242128309,09:59:00,09:59:00,8290156,19,,
1031082242128309,10:00:00,10:00:00,8290158,20,,
1031082242128309,10:02:00,10:02:00,8290160,21,,
1031082242128309,10:03:00,10:03:00,8290162,22,,
1031082242128309,10:05:00,10:05:00,8290164,23,,
1031082242128309,10:06:00,10:06:00,8290166,24,,
1031082242128309,10:08:00,10:08:00,8290168,25,,
1031082242128309,10:09:00,10:09:00,8290170,26,,
1031082242128309,10:11:00,10:11:00,8290172,27,,
1031082242128309,10:12:00,10:12:00,8290174,28,,
1031082252128309,07:41:00,07:41:00,8290121,1,,
1031082252128309,07:44:00,07:44:00,8290123,2,,
1031082252128309,07:45:00,07:45:00,8290125,3,,
1031082252128309,07:47:00,07:47:00,8290127,4,,
1031082252128309,07:48:00,07:48:00,8290129,5,,
1031082252128309,07:49:00,07:49:00,8290131,6,,
1031082252128309,07:50:00,07:50:00,8290133,7,,
1031082252128309,07:52:00,07:52:00,8290134,8,,
1031082252128309,07:54:00,07:54:00,8290136,9,,
1031082252128309,07:57:00,07:57:00,8290138,10,,
1031082252128309,08:00:00,08:00:00,8290140,11,,
1031082252128309,08:03:00,08:03:00,8290142,12,,
1031082252128309,08:05:00,08:05:00,8290144,13,,
1031082252128309,08:06:00,08:06:00,8290146,14,,
1031082252128309,08:06:00,08:06:00,8290148,15,,
1031082252128309,08:07:00,08:07:00,8290150,16,,
1031082252128309,08:09:00,08:09:00,8290152,17,,
1031082252128309,08:11:00,08:11:00,8290154,18,,
1031082252128309,08:12:00,08:12:00,8290156,19,,
1031082252128309,08:13:00,08:13:00,8290158,20,,
1031082252128309,08:15:00,08:15:00,8290160,21,,
1031082252128309,08:17:00,08:17:00,8290162,22,,
1031082252128309,08:19:00,08:19:00,8290164,23,,
1031082252128309,08:21:00,08:21:00,8290166,24,,
1031082252128309,08:23:00,08:23:00,8290168,25,,
1031082252128309,08:24:00,08:24:00,8290170,26,,
1031082252128309,08:27:00,08:27:00,8290172,27,,
1031082252128309,08:28:00,08:28:00,8290174,28,,
1031082262128309,07:47:00,07:47:00,8290121,1,,
1031082262128309,07:50:00,07:50:00,8290123,2,,
1031082262128309,07:52:00,07:52:00,8290125,3,,
1031082262128309,07:53:00,07:53:00,8290127,4,,
1031082262128309,07:54:00,07:54:00,8290129,5,,
1031082262128309,07:56:00,07:56:00,8290131,6,,
1031082262128309,07:58:00,07:58:00,8290133,7,,
1031082262128309,07:59:00,07:59:00,8290134,8,,
1031082262128309,08:02:00,08:02:00,8290136,9,,
1031082262128309,08:05:00,08:05:00,8290138,10,,
1031082262128309,08:08:00,08:08:00,8290140,11,,
1031082262128309,08:10:00,08:10:00,8290142,12,,
1031082262128309,08:12:00,08:12:00,8290144,13,,
1031082262128309,08:13:00,08:13:00,8290146,14,,
1031082262128309,08:13:00,08:13:00,8290148,15,,
1031082262128309,08:14:00,08:14:00,8290150,16,,
1031082262128309,08:16:00,08:16:00,8290152,17,,
1031082262128309,08:18:00,08:18:00,8290154,18,,
1031082262128309,08:19:00,08:19:00,8290156,19,,
1031082262128309,08:20:00,08:20:00,8290158,20,,
1031082262128309,08:22:00,08:22:00,8290160,21,,
1031082262128309,08:23:00,08:23:00,8290162,22,,
1031082262128309,08:25:00,08:25:00,8290164,23,,
1031082262128309,08:27:00,08:27:00,8290166,24,,
1031082262128309,08:29:00,08:29:00,8290168,25,,
1031082262128309,08:31:00,08:31:00,8290170,26,,
1031082262128309,08:34:00,08:34:00,8290172,27,,
1031082262128309,08:35:00,08:35:00,8290174,28,,
1031082272128309,07:47:00,07:47:00,8290121,1,,
1031082272128309,07:50:00,07:50:00,8290123,2,,
1031082272128309,07:52:00,07:52:00,8290125,3,,
1031082272128309,07:53:00,07:53:00,8290127,4,,
1031082272128309,07:54:00,07:54:00,8290129,5,,
1031082272128309,07:56:00,07:56:00,8290131,6,,
1031082272128309,07:58:00,07:58:00,8290133,7,,
1031082272128309,07:59:00,07:59:00,8290134,8,,
1031082272128309,08:02:00,08:02:00,8290136,9,,
1031082272128309,08:05:00,08:05:00,8290138,10,,
1031082272128309,08:08:00,08:08:00,8290140,11,,
1031082272128309,08:10:00,08:10:00,8290142,12,,
1031082272128309,08:12:00,08:12:00,8290144,13,,
1031082272128309,08:13:00,08:13:00,8290146,14,,
1031082272128309,08:13:00,08:13:00,8290148,15,,
1031082272128309,08:14:00,08:14:00,8290150,16,,
1031082272128309,08:16:00,08:16:00,8290152,17,,
1031082272128309,08:18:00,08:18:00,8290154,18,,
1031082272128309,08:19:00,08:19:00,8290156,19,,
1031082272128309,08:20:00,08:20:00,8290158,20,,
1031082272128309,08:22:00,08:22:00,8290160,21,,
1031082272128309,08:23:00,08:23:00,8290162,22,,
1031082272128309,08:25:00,08:25:00,8290164,23,,
1031082272128309,08:27:00,08:27:00,8290166,24,,
1031082272128309,08:29:00,08:29:00,8290168,25,,
1031082272128309,08:31:00,08:31:00,8290170,26,,
1031082272128309,08:34:00,08:34:00,8290172,27,,
1031082272128309,08:35:00,08:35:00,8290174,28,,
1031082282128309,08:53:00,08:53:00,8290121,1,,
1031082282128309,08:56:00,08:56:00,8290123,2,,
1031082282128309,08:57:00,08:57:00,8290125,3,,
1031082282128309,08:58:00,08:58:00,8290127,4,,
1031082282128309,08:59:00,08:59:00,8290129,5,,
1031082282128309,08:59:00,08:59:00,8290131,6,,
1031082282128309,09:00:00,09:00:00,8290133,7,,
1031082282128309,09:01:00,09:01:00,8290134,8,,
1031082282128309,09:03:00,09:03:00,8290136,9,,
1031082282128309,09:06:00,09:06:00,8290138,10,,
1031082282128309,09:09:00,09:09:00,8290140,11,,
1031082282128309,09:11:00,09:11:00,8290142,12,,
1031082282128309,09:13:00,09:13:00,8290144,13,,
1031082282128309,09:13:00,09:13:00,8290146,14,,
1031082282128309,09:14:00,09:14:00,8290148,15,,
1031082282128309,09:14:00,09:14:00,8290150,16,,
1031082282128309,09:15:00,09:15:00,8290152,17,,
1031082282128309,09:17:00,09:17:00,8290154,18,,
1031082282128309,09:17:00,09:17:00,8290156,19,,
1031082282128309,09:18:00,09:18:00,8290158,20,,
1031082282128309,09:20:00,09:20:00,8290160,21,,
1031082282128309,09:20:00,09:20:00,8290162,22,,
1031082282128309,09:22:00,09:22:00,8290164,23,,
1031082282128309,09:23:00,09:23:00,8290166,24,,
1031082282128309,09:25:00,09:25:00,8290168,25,,
1031082282128309,09:26:00,09:26:00,8290170,26,,
1031082282128309,09:29:00,09:29:00,8290172,27,,
1031082282128309,09:30:00,09:30:00,8290174,28,,
1031082292128309,07:47:00,07:47:00,8290121,1,,
1031082292128309,07:50:00,07:50:00,8290123,2,,
1031082292128309,07:52:00,07:52:00,8290125,3,,
1031082292128309,07:53:00,07:53:00,8290127,4,,
1031082292128309,07:54:00,07:54:00,8290129,5,,
1031082292128309,07:56:00,07:56:00,8290131,6,,
1031082292128309,07:58:00,07:58:00,8290133,7,,
1031082292128309,07:59:00,07:59:00,8290134,8,,
1031082292128309,08:02:00,08:02:00,8290136,9,,
1031082292128309,08:05:00,08:05:00,8290138,10,,
1031082292128309,08:08:00,08:08:00,8290140,11,,
1031082292128309,08:10:00,08:10:00,8290142,12,,
1031082292128309,08:12:00,08:12:00,8290144,13,,
1031082292128309,08:13:00,08:13:00,8290146,14,,
1031082292128309,08:13:00,08:13:00,8290148,15,,
1031082292128309,08:14:00,08:14:00,8290150,16,,
1031082292128309,08:16:00,08:16:00,8290152,17,,
1031082292128309,08:18:00,08:18:00,8290154,18,,
1031082292128309,08:19:00,08:19:00,8290156,19,,
1031082292128309,08:20:00,08:20:00,8290158,20,,
1031082292128309,08:22:00,08:22:00,8290160,21,,
1031082292128309,08:23:00,08:23:00,8290162,22,,
1031082292128309,08:25:00,08:25:00,8290164,23,,
1031082292128309,08:27:00,08:27:00,8290166,24,,
1031082292128309,08:29:00,08:29:00,8290168,25,,
1031082292128309,08:31:00,08:31:00,8290170,26,,
1031082292128309,08:34:00,08:34:00,8290172,27,,
1031082292128309,08:35:00,08:35:00,8290174,28,,
1031082302128309,07:41:00,07:41:00,8290121,1,,
1031082302128309,07:44:00,07:44:00,8290123,2,,
1031082302128309,07:45:00,07:45:00,8290125,3,,
1031082302128309,07:47:00,07:47:00,8290127,4,,
1031082302128309,07:48:00,07:48:00,8290129,5,,
1031082302128309,07:49:00,07:49:00,8290131,6,,
1031082302128309,07:50:00,07:50:00,8290133,7,,
1031082302128309,07:52:00,07:52:00,8290134,8,,
1031082302128309,07:54:00,07:54:00,8290136,9,,
1031082302128309,07:57:00,07:57:00,8290138,10,,
1031082302128309,08:00:00,08:00:00,8290140,11,,
1031082302128309,08:03:00,08:03:00,8290142,12,,
1031082302128309,08:05:00,08:05:00,8290144,13,,
1031082302128309,08:06:00,08:06:00,8290146,14,,
1031082302128309,08:06:00,08:06:00,8290148,15,,
1031082302128309,08:07:00,08:07:00,8290150,16,,
1031082302128309,08:09:00,08:09:00,8290152,17,,
1031082302128309,08:11:00,08:11:00,8290154,18,,
1031082302128309,08:12:00,08:12:00,8290156,19,,
1031082302128309,08:13:00,08:13:00,8290158,20,,
1031082302128309,08:15:00,08:15:00,8290160,21,,
1031082302128309,08:17:00,08:17:00,8290162,22,,
1031082302128309,08:19:00,08:19:00,8290164,23,,
1031082302128309,08:21:00,08:21:00,8290166,24,,
1031082302128309,08:23:00,08:23:00,8290168,25,,
1031082302128309,08:24:00,08:24:00,8290170,26,,
1031082302128309,08:27:00,08:27:00,8290172,27,,
1031082302128309,08:28:00,08:28:00,8290174,28,,
1130454902128309,09:55:00,09:55:00,8290121,1,,
1130454902128309,09:58:00,09:58:00,8290123,2,,
1130454902128309,09:59:00,09:59:00,8290125,3,,
1130454902128309,10:00:00,10:00:00,8290127,4,,
1130454902128309,10:01:00,10:01:00,8290129,5,,
1130454902128309,10:02:00,10:02:00,8290131,6,,
1130454902128309,10:03:00,10:03:00,8290133,7,,
1130454902128309,10:04:00,10:04:00,8290134,8,,
1130454902128309,10:05:00,10:05:00,8290136,9,,
1130454902128309,10:07:00,10:07:00,8290138,10,,
1130454902128309,10:10:00,10:10:00,8290140,11,,
1130454902128309,10:11:00,10:11:00,8290142,12,,
1130454902128309,10:12:00,10:12:00,8290144,13,,
1130454902128309,10:13:00,10:13:00,8290146,14,,
1130454902128309,10:14:00,10:14:00,8290148,15,,
1130454902128309,10:15:00,10:15:00,8290150,16,,
1130454902128309,10:16:00,10:16:00,8290152,17,,
1130454902128309,10:17:00,10:17:00,8290154,18,,
1130454902128309,10:18:00,10:18:00,8290156,19,,
1130454902128309,10:19:00,10:19:00,8290158,20,,
1130454902128309,10:20:00,10:20:00,8290160,21,,
1130454902128309,10:22:00,10:22:00,8290162,22,,
1130454902128309,10:25:00,10:25:00,8290164,23,,
1130454902128309,10:26:00,10:26:00,8290166,24,,
1130454902128309,10:27:00,10:27:00,8290168,25,,
1130454902128309,10:29:00,10:29:00,8290170,26,,
1130454902128309,10:30:00,10:30:00,8290172,27,,
1130454902128309,10:32:00,10:32:00,8290174,28,,
1130454912128309,07:53:00,07:53:00,8290121,1,,
1130454912128309,07:56:00,07:56:00,8290123,2,,
1130454912128309,07:57:00,07:57:00,8290125,3,,
1130454912128309,07:58:00,07:58:00,8290127,4,,
1130454912128309,07:59:00,07:59:00,8290129,5,,
1130454912128309,08:00:00,08:00:00,8290131,6,,
1130454912128309,08:01:00,08:01:00,8290133,7,,
1130454912128309,08:03:00,08:03:00,8290134,8,,
1130454912128309,08:06:00,08:06:00,8290136,9,,
1130454912128309,08:09:00,08:09:00,8290138,10,,
1130454912128309,08:12:00,08:12:00,8290140,11,,
1130454912128309,08:13:00,08:13:00,8290142,12,,
1130454912128309,08:14:00,08:14:00,8290144,13,,
1130454912128309,08:15:00,08:15:00,8290146,14,,
1130454912128309,08:17:00,08:17:00,8290148,15,,
1130454912128309,08:19:00,08:19:00,8290150,16,,
1130454912128309,08:20:00,08:20:00,8290152,17,,
1130454912128309,08:22:00,08:22:00,8290154,18,,
1130454912128309,08:23:00,08:23:00,8290156,19,,
1130454912128309,08:25:00,08:25:00,8290158,20,,
1130454912128309,08:26:00,08:26:00,8290160,21,,
1130454912128309,08:28:00,08:28:00,8290162,22,,
1130454912128309,08:31:00,08:31:00,8290164,23,,
1130454912128309,08:32:00,08:32:00,8290166,24,,
1130454912128309,08:34:00,08:34:00,8290168,25,,
1130454912128309,08:36:00,08:36:00,8290170,26,,
1130454912128309,08:38:00,08:38:00,8290172,27,,
1130454912128309,08:41:00,08:41:00,8290174,28,,
1130454922128309,07:54:00,07:54:00,8290121,1,,
1130454922128309,07:57:00,07:57:00,8290123,2,,
1130454922128309,07:58:00,07:58:00,8290125,3,,
1130454922128309,08:00:00,08:00:00,8290127,4,,
1130454922128309,08:01:00,08:01:00,8290129,5,,
1130454922128309,08:03:00,08:03:00,8290131,6,,
1130454922128309,08:04:00,08:04:00,8290133,7,,
1130454922128309,08:06:00,08:06:00,8290134,8,,
1130454922128309,08:09:00,08:09:00,8290136,9,,
1130454922128309,08:12:00,08:12:00,8290138,10,,
1130454922128309,08:15:00,08:15:00,8290140,11,,
1130454922128309,08:16:00,08:16:00,8290142,12,,
1130454922128309,08:17:00,08:17:00,8290144,13,,
1130454922128309,08:18:00,08:18:00,8290146,14,,
1130454922128309,08:20:00,08:20:00,8290148,15,,
1130454922128309,08:22:00,08:22:00,8290150,16,,
1130454922128309,08:23:00,08:23:00,8290152,17,,
1130454922128309,08:25:00,08:25:00,8290154,18,,
1130454922128309,08:26:00,08:26:00,8290156,19,,
1130454922128309,08:28:00,08:28:00,8290158,20,,
1130454922128309,08:29:00,08:29:00,8290160,21,,
1130454922128309,08:31:00,08:31:00,8290162,22,,
1130454922128309,08:33:00,08:33:00,8290164,23,,
1130454922128309,08:34:00,08:34:00,8290166,24,,
1130454922128309,08:36:00,08:36:00,8290168,25,,
1130454922128309,08:38:00,08:38:00,8290170,26,,
1130454922128309,08:40:00,08:40:00,8290172,27,,
1130454922128309,08:43:00,08:43:00,8290174,28,,
1130454932128309,07:54:00,07:54:00,8290121,1,,
1130454932128309,07:57:00,07:57:00,8290123,2,,
1130454932128309,07:58:00,07:58:00,8290125,3,,
1130454932128309,08:00:00,08:00:00,8290127,4,,
1130454932128309,08:01:00,08:01:00,8290129,5,,
1130454932128309,08:03:00,08:03:00,8290131,6,,
1130454932128309,08:04:00,08:04:00,8290133,7,,
1130454932128309,08:06:00,08:06:00,8290134,8,,
1130454932128309,08:09:00,08:09:00,8290136,9,,
1130454932128309,08:12:00,08:12:00,8290138,10,,
1130454932128309,08:15:00,08:15:00,8290140,11,,
1130454932128309,08:16:00,08:16:00,8290142,12,,
1130454932128309,08:17:00,08:17:00,8290144,13,,
1130454932128309,08:18:00,08:18:00,8290146,14,,
1130454932128309,08:20:00,08:20:00,8290148,15,,
1130454932128309,08:22:00,08:22:00,8290150,16,,
1130454932128309,08:23:00,08:23:00,8290152,17,,
1130454932128309,08:25:00,08:25:00,8290154,18,,
1130454932128309,08:26:00,08:26:00,8290156,19,,
1130454932128309,08:28:00,08:28:00,8290158,20,,
1130454932128309,08:29:00,08:29:00,8290160,21,,
1130454932128309,08:31:00,08:31:00,8290162,22,,
1130454932128309,08:33:00,08:33:00,8290164,23,,
1130454932128309,08:34:00,08:34:00,8290166,24,,
1130454932128309,08:36:00,08:36:00,8290168,25,,
1130454932128309,08:38:00,08:38:00,8290170,26,,
1130454932128309,08:40:00,08:40:00,8290172,27,,
1130454932128309,08:43:00,08:43:00,8290174,28,,
1130454942128309,09:08:00,09:08:00,8290121,1,,
1130454942128309,09:11:00,09:11:00,8290123,2,,
1130454942128309,09:12:00,09:12:00,8290125,3,,
1130454942128309,09:13:00,09:13:00,8290127,4,,
1130454942128309,09:14:00,09:14:00,8290129,5,,
1130454942128309,09:15:00,09:15:00,8290131,6,,
1130454942128309,09:16:00,09:16:00,8290133,7,,
1130454942128309,09:17:00,09:17:00,8290134,8,,
1130454942128309,09:19:00,09:19:00,8290136,9,,
1130454942128309,09:22:00,09:22:00,8290138,10,,
1130454942128309,09:25:00,09:25:00,8290140,11,,
