service_id,date,exception_type
3023045,20191102,1
3023045,20191109,1
3023045,20191116,1
3023045,20191123,1
3023045,20191130,1
3023045,20191207,1
3023045,20191214,1
3023045,20191221,1
3023045,20191228,1
3045475,20191029,1
3045475,20191030,1
3045475,20191031,1
3045475,20191104,1
3045475,20191105,1
3045475,20191106,1
3045475,20191107,1
3045475,20191108,1
3045475,20191112,1
3045475,20191113,1
3045475,20191114,1
3045475,20191115,1
3045475,20191118,1
3045475,20191119,1
3045475,20191120,1
3045475,20191121,1
3045475,20191122,1
3045475,20191125,1
3045475,20191126,1
3045475,20191127,1
3045475,20191128,1
3045475,20191129,1
3045475,20191202,1
3045475,20191203,1
3045475,20191204,1
3045475,20191205,1
3045475,20191206,1
3045475,20191209,1
3045475,20191210,1
3045475,20191211,1
3045475,20191212,1
3045475,20191213,1
3045475,20191216,1
3045475,20191217,1
3045475,20191218,1
3045475,20191219,1
3045475,20191220,1
3045475,20191223,1
3045475,20191224,1
3045475,20191226,1
3045475,20191227,1
3045475,20191230,1
3045475,20191231,1
