service_id,date,exception_type
2773310,20191223,1
2773310,20191226,1
2946536,20191231,1
12773314,20191225,1
12773314,20191228,1
2773309,20191230,1
12773306,20191125,1
12773306,20191202,1
12773306,20191209,1
12773306,20191216,1
12773306,20191223,1
12773306,20191226,1
12773306,20191230,1
12773312,20191124,1
12773312,20191201,1
12773312,20191208,1
12773312,20191215,1
12773312,20191222,1
12773312,20191229,1
12773309,20191231,1
12773308,20191126,1
12773308,20191127,1
12773308,20191128,1
12773308,20191129,1
12773308,20191203,1
12773308,20191204,1
12773308,20191205,1
12773308,20191206,1
12773308,20191210,1
12773308,20191211,1
12773308,20191212,1
12773308,20191213,1
12773308,20191217,1
12773308,20191218,1
12773308,20191219,1
12773308,20191220,1
12773310,20191224,1
12773310,20191227,1
12946536,20200101,1
2773312,20191123,1
2773312,20191130,1
2773312,20191207,1
2773312,20191214,1
2773312,20191221,1
2773312,20191228,1
2773314,20191224,1
2773314,20191227,1
2773315,20191122,1
2773315,20191129,1
2773315,20191206,1
2773315,20191213,1
2773315,20191220,1
2773308,20191125,1
2773308,20191126,1
2773308,20191127,1
2773308,20191128,1
2773308,20191202,1
2773308,20191203,1
2773308,20191204,1
2773308,20191205,1
2773308,20191209,1
2773308,20191210,1
2773308,20191211,1
2773308,20191212,1
2773308,20191216,1
2773308,20191217,1
2773308,20191218,1
2773308,20191219,1
12773315,20191123,1
12773315,20191130,1
12773315,20191207,1
12773315,20191214,1
12773315,20191221,1
2773306,20191124,1
2773306,20191201,1
2773306,20191208,1
2773306,20191215,1
2773306,20191222,1
2773306,20191225,1
2773306,20191229,1
