service_id,date,exception_type
3107470,20200102,1
3107470,20200103,1
3107470,20200210,1
3107470,20200211,1
3107470,20200212,1
3107470,20200213,1
3107470,20200214,1
3107470,20200217,1
3107470,20200218,1
3107470,20200219,1
3107470,20200220,1
3107470,20200221,1
3107470,20200406,1
3107470,20200407,1
3107470,20200408,1
3107470,20200409,1
3107470,20200410,1
3107470,20200414,1
3107470,20200415,1
3107470,20200416,1
3107470,20200417,1
3107471,20200106,1
3107471,20200107,1
3107471,20200108,1
3107471,20200109,1
3107471,20200110,1
3107471,20200113,1
3107471,20200114,1
3107471,20200115,1
3107471,20200116,1
3107471,20200117,1
3107471,20200120,1
3107471,20200121,1
3107471,20200122,1
3107471,20200123,1
3107471,20200124,1
3107471,20200127,1
3107471,20200128,1
3107471,20200129,1
3107471,20200130,1
3107471,20200131,1
3107471,20200203,1
3107471,20200204,1
3107471,20200205,1
3107471,20200206,1
3107471,20200207,1
3107471,20200224,1
3107471,20200225,1
3107471,20200226,1
3107471,20200227,1
3107471,20200228,1
3107471,20200302,1
3107471,20200303,1
3107471,20200304,1
3107471,20200305,1
3107471,20200306,1
3107471,20200309,1
3107471,20200310,1
3107471,20200311,1
3107471,20200312,1
3107471,20200313,1
3107471,20200316,1
3107471,20200317,1
3107471,20200318,1
3107471,20200319,1
3107471,20200320,1
3107471,20200323,1
3107471,20200324,1
3107471,20200325,1
3107471,20200326,1
3107471,20200327,1
3107471,20200330,1
3107471,20200331,1
3107471,20200401,1
3107471,20200402,1
3107471,20200403,1
3107471,20200420,1
3107471,20200421,1
3107471,20200422,1
3107471,20200423,1
3107471,20200424,1
3107471,20200427,1
3107471,20200428,1
3107471,20200429,1
3107471,20200430,1
3107471,20200504,1
3107471,20200505,1
3107471,20200506,1
3107471,20200507,1
3107471,20200511,1
3107471,20200512,1
3107471,20200513,1
3107471,20200514,1
3107471,20200515,1
3107471,20200518,1
3107471,20200519,1
3107471,20200520,1
3107472,20200102,1
3107472,20200103,1
3107472,20200210,1
3107472,20200211,1
3107472,20200212,1
3107472,20200213,1
3107472,20200214,1
3107472,20200217,1
3107472,20200218,1
3107472,20200219,1
3107472,20200220,1
3107472,20200221,1
3107472,20200406,1
3107472,20200407,1
3107472,20200408,1
3107472,20200409,1
3107472,20200410,1
3107472,20200414,1
3107472,20200415,1
3107472,20200416,1
3107472,20200417,1
2975693,20191122,1
2975693,20191125,1
2975693,20191126,1
2975693,20191127,1
2975693,20191128,1
2975693,20191129,1
2975693,20191202,1
2975693,20191203,1
2975693,20191204,1
2975693,20191205,1
2975693,20191206,1
2975693,20191209,1
2975693,20191210,1
2975693,20191211,1
2975693,20191212,1
2975693,20191213,1
2975693,20191216,1
2975693,20191217,1
2975693,20191218,1
2975693,20191219,1
2975693,20191220,1
2975694,20191223,1
2975694,20191224,1
2975694,20191226,1
2975694,20191227,1
2975694,20191230,1
2975694,20191231,1
2975691,20191123,1
2975691,20191130,1
2975691,20191207,1
2975691,20191214,1
2975691,20191221,1
2975691,20191228,1
2975690,20191223,1
2975690,20191224,1
2975690,20191226,1
2975690,20191227,1
2975690,20191230,1
2975690,20191231,1
3107473,20200104,1
3107473,20200111,1
3107473,20200118,1
3107473,20200125,1
3107473,20200201,1
3107473,20200208,1
3107473,20200215,1
3107473,20200222,1
3107473,20200229,1
3107473,20200307,1
3107473,20200314,1
3107473,20200321,1
3107473,20200328,1
3107473,20200404,1
3107473,20200411,1
3107473,20200418,1
3107473,20200425,1
3107473,20200502,1
